book_id,original_title,title,image_url,average_rating,original_publication_year,authors,language_code,ratings_count
15799166,"Release Me (Stark Trilogy, #1)","Release Me (Stark Trilogy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14,2013.0,j. kenner,eng,61211
15724654,The Mighty Storm,"The Mighty Storm (The Storm, #1)",https://images.gr-assets.com/books/1345793260m/15724654.jpg,4.19,2012.0,samantha towle,eng,61203
17465453,The Signature of All Things,The Signature of All Things,https://images.gr-assets.com/books/1364277893m/17465453.jpg,3.81,2012.0,elizabeth gilbert,eng,61135
37677,The Call of the Wild / White Fang,The Call of the Wild/White Fang,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08,1906.0,jack london,eng,61126
144350,"The Battle for Skandia (Ranger's Apprentice, #4)","The Battle for Skandia (Ranger's Apprentice, #4)",https://images.gr-assets.com/books/1294443954m/144350.jpg,4.32,2006.0,john flanagan,eng,60959
10579,Everything's Eventual: 14 Dark Tales,Everything's Eventual: 14 Dark Tales,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94,2002.0,stephen king,eng,60932
20821111,The Young Elites,"The Young Elites (The Young Elites, #1)",https://images.gr-assets.com/books/1407318399m/20821111.jpg,3.93,2014.0,marie lu,eng,60930
773858,Born Standing Up: A Comic's Life,Born Standing Up: A Comic's Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.87,2007.0,steve martin,eng,60869
17204,The Friday Night Knitting Club,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.41,2006.0,kate jacobs,eng,60812
113304,Herr der Diebe,The Thief Lord,https://images.gr-assets.com/books/1327960342m/113304.jpg,3.95,2000.0,cornelia funke,eng,60780
342445,The Dark Tower: The Gunslinger Born,The Dark Tower: The Gunslinger Born,https://images.gr-assets.com/books/1489721554m/342445.jpg,4.18,2007.0,"peter david, robin furth, jae lee, richard isanove, stephen king",eng,60746
5217282,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)","Secrets of the Dragon Sanctuary (Fablehaven, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.35,2009.0,brandon mull,eng,60744
25574782,Pretty Girls,Pretty Girls,https://images.gr-assets.com/books/1432205734m/25574782.jpg,3.95,2015.0,karin slaughter,eng,60737
272895,The Black Stallion,"The Black Stallion (The Black Stallion, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.18,1941.0,"walter farley, keith ward",eng,60720
7912007,"Full Dark, No Stars","Full Dark, No Stars",https://images.gr-assets.com/books/1327892855m/7912007.jpg,4.03,2010.0,stephen king,eng,60672
9680718,Half-Blood,"Half-Blood (Covenant, #1)",https://images.gr-assets.com/books/1311865840m/9680718.jpg,4.16,2011.0,jennifer l. armentrout,eng,60629
43892,Blood of the Fold,"Blood of the Fold (Sword of Truth, #3)",https://images.gr-assets.com/books/1443563626m/43892.jpg,3.98,1996.0,terry goodkind,eng,60624
17728,The House of Mirth,The House of Mirth,https://images.gr-assets.com/books/1328729186m/17728.jpg,3.94,1905.0,"edith wharton, nina bawden",eng,60611
5047880,Hunger ,"Hunger (Gone, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02,2009.0,michael  grant,eng,60519
34504,Wyrd Sisters,"Wyrd Sisters (Discworld, #6; Witches #2)",https://images.gr-assets.com/books/1275974472m/34504.jpg,4.11,1988.0,terry pratchett,eng,60472
608474,The Sign of Four,The Sign of Four,https://images.gr-assets.com/books/1299346921m/608474.jpg,3.96,1890.0,"arthur conan doyle, peter ackroyd, ed glinert",eng,60469
9439303,Life,Life,https://images.gr-assets.com/books/1327960451m/9439303.jpg,3.84,2010.0,keith richards,eng,60409
25373,Nick & Norah's Infinite Playlist,Nick & Norah's Infinite Playlist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.73,2006.0,"rachel cohn, david levithan",eng,60372
29981,The Island of Dr. Moreau,The Island of Dr. Moreau,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.72,1896.0,h.g. wells,eng,60346
16171291,The Silent Wife,The Silent Wife,https://images.gr-assets.com/books/1356094989m/16171291.jpg,3.3,2013.0,a.s.a. harrison,eng,60323
16136959,Mile high (Up In The Air #2),"Mile High (Up in the Air, #2)",https://images.gr-assets.com/books/1352489991m/16136959.jpg,4.21,2012.0,r.k. lilley,eng,60279
112204,The Complete Poems of Emily Dickinson,The Complete Poems of Emily Dickinson,https://images.gr-assets.com/books/1498347611m/112204.jpg,4.21,1890.0,"emily dickinson, thomas h. johnson",eng,60278
21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://images.gr-assets.com/books/1451351509m/21413662.jpg,4.17,2014.0,randall munroe,eng,60236
1848,Wild Swans: Three Daughters of China,Wild Swans: Three Daughters of China,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.23,1991.0,jung chang,eng,60193
5196,Tara Road,Tara Road,https://images.gr-assets.com/books/1403194637m/5196.jpg,3.88,1998.0,maeve binchy,eng,60154
85301,Unaccustomed Earth,Unaccustomed Earth,https://images.gr-assets.com/books/1320398140m/85301.jpg,4.11,2008.0,jhumpa lahiri,eng,60126
1255781,Have a Little Faith: A True Story,Have a Little Faith: a True Story,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.16,2009.0,mitch albom,eng,60002
5360,A Painted House,A Painted House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.67,2001.0,john grisham,eng,59974
130440,Доктор Живаго,Doctor Zhivago,https://images.gr-assets.com/books/1385508725m/130440.jpg,4.03,1957.0,"boris pasternak, max hayward, manya harari, john bayley",eng,59973
16176440,We Are All Completely Beside Ourselves,We Are All Completely Beside Ourselves,https://images.gr-assets.com/books/1364850195m/16176440.jpg,3.71,2013.0,karen joy fowler,eng,59973
12658,Hawaii,Hawaii,https://images.gr-assets.com/books/1415585664m/12658.jpg,4.18,1959.0,james a. michener,eng,59963
29547,Everyone Worth Knowing,Everyone Worth Knowing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.39,2005.0,lauren weisberger,eng,59932
10915,Salem Falls,Salem Falls,https://images.gr-assets.com/books/1344397557m/10915.jpg,3.8,2001.0,jodi picoult,eng,59930
15717876,The Secret of Ella and Micha,"The Secret of Ella and Micha (The Secret, #1)",https://images.gr-assets.com/books/1365638597m/15717876.jpg,4.01,2012.0,jessica sorensen,eng,59890
18521,A Room of One's Own,A Room of One's Own,https://images.gr-assets.com/books/1327883012m/18521.jpg,4.1,1929.0,virginia woolf,eng,59868
10073,A Long Way Down,A Long Way Down,https://images.gr-assets.com/books/1467861525m/10073.jpg,3.41,2005.0,nick hornby,eng,59843
270805,Impulse,"Impulse (Impulse, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.29,2007.0,ellen hopkins,eng,59804
11334,Song of Solomon,Song of Solomon,https://images.gr-assets.com/books/1451448230m/11334.jpg,4.01,1977.0,toni morrison,eng,59756
23848559,Furiously Happy,Furiously Happy: A Funny Book About Horrible Things,https://images.gr-assets.com/books/1429101901m/23848559.jpg,3.93,2015.0,jenny  lawson,eng,59743
189802,Belgarath the Sorcerer,Belgarath the Sorcerer,https://images.gr-assets.com/books/1333692194m/189802.jpg,4.07,1995.0,"david eddings, leigh eddings",eng,59737
7726143,,"Origins (The Vampire Diaries: Stefan's Diaries, #1)",https://images.gr-assets.com/books/1282055412m/7726143.jpg,4.1,2010.0,"l.j. smith, kevin williamson, julie plec",eng,59715
18189606,Since You've Been Gone,Since You've Been Gone,https://images.gr-assets.com/books/1377702326m/18189606.jpg,4.19,2014.0,morgan matson,eng,59705
18297707,Tangled,"Tangled (Tangled, #1)",https://images.gr-assets.com/books/1375808439m/18297707.jpg,4.12,2013.0,emma chase,eng,59705
191113,Don't Let the Pigeon Drive the Bus,Don't Let the Pigeon Drive the Bus!,https://images.gr-assets.com/books/1328495575m/191113.jpg,4.29,2003.0,mo willems,eng,59698
8058301,Ghost Story,"Ghost Story (The Dresden Files,  #13)",https://images.gr-assets.com/books/1329104700m/8058301.jpg,4.25,2011.0,jim butcher,eng,59657
15819028,The Golem and the Jinni,"The Golem and the Jinni (The Golem and the Jinni, #1)",https://images.gr-assets.com/books/1349205573m/15819028.jpg,4.1,2013.0,helene wecker,eng,59650
227571,Peace Like a River,Peace Like a River,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98,2001.0,leif enger,eng,59642
207153,Shiloh,"Shiloh (Shiloh, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.91,1991.0,phyllis reynolds naylor,eng,59585
22489107,Fairest,"Fairest (The Lunar Chronicles, #3.5)",https://images.gr-assets.com/books/1460846345m/22489107.jpg,4.02,2015.0,marissa meyer,eng,59545
2921082,The Maze of Bones ,"The Maze of Bones  (The 39 Clues, #1)",https://images.gr-assets.com/books/1385117877m/2921082.jpg,3.83,2008.0,rick riordan,eng,59536
23955,Trainspotting,Trainspotting,https://images.gr-assets.com/books/1375258001m/23955.jpg,4.07,1993.0,"irvine welsh, eric lindor fall",fre,59453
337113,The Tenant of Wildfell Hall,The Tenant of Wildfell Hall,https://images.gr-assets.com/books/1479652419m/337113.jpg,3.91,1848.0,"anne brontë, stevie davies",eng,59408
162089,Flawless,"Flawless (Pretty Little Liars, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96,2007.0,sara shepard,eng,59403
32552,,Essential Tales and Poems,https://images.gr-assets.com/books/1328753072m/32552.jpg,4.35,1849.0,"edgar allan poe, benjamin f. fisher",eng,59354
4952,What Is the What: The Autobiography of Valentino Achak Deng,What Is the What,https://images.gr-assets.com/books/1328837457m/4952.jpg,4.16,2006.0,dave eggers,eng,59333
338691,Still Life,"Still Life (Chief Inspector Armand Gamache, #1)",https://images.gr-assets.com/books/1324373974m/338691.jpg,3.91,2005.0,louise penny,eng,59317
51504,Post Office,Post Office,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01,1971.0,charles bukowski,eng,59295
357,The Long Dark Tea-Time of the Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",https://images.gr-assets.com/books/1388257271m/357.jpg,4.05,1988.0,douglas adams,eng,59276
8204005,"Love Unscripted (Love, #1)","Love Unscripted (Love, #1)",https://images.gr-assets.com/books/1327889844m/8204005.jpg,4.04,2010.0,tina reber,eng,59261
7667,Airframe,Airframe,https://images.gr-assets.com/books/1405420599m/7667.jpg,3.66,1996.0,michael crichton,eng,59229
16001893,Down to You,"Down to You (The Bad Boys, #1)",https://images.gr-assets.com/books/1347544660m/16001893.jpg,4.05,2013.0,m. leighton,eng,59221
12287209,Wool,"Wool (Wool, #1)",https://images.gr-assets.com/books/1327889474m/12287209.jpg,4.12,2011.0,hugh howey,eng,59191
9534,Shadow of the Hegemon,"Shadow of the Hegemon (Ender's Shadow, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93,2000.0,orson scott card,eng,58991
15158,The Camel Club,"The Camel Club (Camel Club, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02,2005.0,david baldacci,eng,58973
15575,The Sword of Shannara,"The Sword of Shannara (The Original Shannara Trilogy, #1)",https://images.gr-assets.com/books/1470063017m/15575.jpg,3.76,1977.0,terry brooks,eng,58967
530965,The Day of the Triffids,The Day of the Triffids,https://images.gr-assets.com/books/1320530145m/530965.jpg,4.0,1951.0,john wyndham,eng,58945
858719,An Itchy Day,Clifford the Big Red Dog,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.09,1963.0,norman bridwell,,58925
7165300,The Black Prism,"The Black Prism (Lightbringer, #1)",https://images.gr-assets.com/books/1327921884m/7165300.jpg,4.24,2010.0,brent weeks,eng,58906
11808950,Sweet Evil,"Sweet Evil (Sweet, #1)",https://images.gr-assets.com/books/1337613719m/11808950.jpg,4.13,2012.0,wendy higgins,eng,58879
11563110,Hallowed,"Hallowed (Unearthly, #2)",https://images.gr-assets.com/books/1332883896m/11563110.jpg,4.15,2012.0,cynthia hand,eng,58860
87640,PostSecret: Extraordinary Confessions from Ordinary Lives,PostSecret: Extraordinary Confessions from Ordinary Lives (PostSecret),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01,2005.0,frank warren,,58841
12557,The Kitchen God's Wife,The Kitchen God's Wife,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98,1991.0,amy tan,eng,58836
15784909,This Girl,"This Girl (Slammed, #3)",https://images.gr-assets.com/books/1364326075m/15784909.jpg,4.18,2013.0,colleen hoover,eng,58808
29999,The Maltese Falcon,The Maltese Falcon,https://images.gr-assets.com/books/1306421260m/29999.jpg,3.92,1930.0,dashiell hammett,eng,58742
6267237,The Van Alen Legacy ,"The Van Alen Legacy (Blue Bloods, #4)",https://images.gr-assets.com/books/1343251719m/6267237.jpg,3.95,2009.0,melissa de la cruz,eng,58724
1254951,The Luxe,"The Luxe (Luxe, #1)",https://images.gr-assets.com/books/1323438343m/1254951.jpg,3.63,2007.0,anna godbersen,eng,58717
24,Down Under,In a Sunburned Country,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05,2000.0,bill bryson,eng,58688
6065215,The Strain,"The Strain (The Strain Trilogy, #1)",https://images.gr-assets.com/books/1326225354m/6065215.jpg,3.77,2009.0,"guillermo del toro, chuck hogan",eng,58631
133526,Blueberries for Sal,Blueberries for Sal,https://images.gr-assets.com/books/1363586056m/133526.jpg,4.18,1948.0,robert mccloskey,eng,58571
7243142,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)","Keys to the Demon Prison (Fablehaven, #5)",https://images.gr-assets.com/books/1298081448m/7243142.jpg,4.42,2010.0,brandon mull,eng,58481
24120519,Library of Souls ,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",https://images.gr-assets.com/books/1472783347m/24120519.jpg,4.15,2015.0,ransom riggs,eng,58435
81227,Infidel,Infidel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2,2006.0,ayaan hirsi ali,eng,58432
22284,Diary,Diary,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.6,2003.0,chuck palahniuk,eng,58428
17402605,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",https://images.gr-assets.com/books/1361310229m/17402605.jpg,3.84,2007.0,michael scott,eng,58396
682804,The Killer Angels,"The Killer Angels (The Civil War Trilogy, #2)",https://images.gr-assets.com/books/1355371689m/682804.jpg,4.3,1974.0,michael shaara,eng,58372
4929705,A Reliable Wife,A Reliable Wife,https://images.gr-assets.com/books/1404576577m/4929705.jpg,3.25,2009.0,robert goolrick,eng,58348
42038,Sonnets,Shakespeare's Sonnets,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.24,1592.0,"william shakespeare, katherine duncan-jones",eng,58291
4588949,The Sorceress,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11,2009.0,michael scott,eng,58278
3575676,"Night World, No. 3","Night World, No. 3 (Night World, #7-9)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.2,2009.0,l.j. smith,eng,58232
18798983,The Wrath & the Dawn,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",https://images.gr-assets.com/books/1417956963m/18798983.jpg,4.19,2015.0,renee ahdieh,eng,58175
91253,"Ramona Quimby, Age 8","Ramona Quimby, Age 8 (Ramona, #6)",https://images.gr-assets.com/books/1300270683m/91253.jpg,4.08,1981.0,beverly cleary,eng,58135
32439,Intensity,Intensity,https://images.gr-assets.com/books/1308458213m/32439.jpg,4.04,1987.0,dean koontz,eng,58062
8949352,Night Road,Night Road,https://images.gr-assets.com/books/1282369257m/8949352.jpg,4.17,2011.0,kristin hannah,eng,58028
30273,The Lunatic Cafe,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,1996.0,laurell k. hamilton,eng,58023
55399,Gardens of the Moon,"Gardens of the Moon (The Malazan Book of the Fallen, #1)",https://images.gr-assets.com/books/1355144064m/55399.jpg,3.85,1999.0,steven erikson,eng,57993
10993282,Lover Reborn,"Lover Reborn (Black Dagger Brotherhood, #10)",https://images.gr-assets.com/books/1319144072m/10993282.jpg,4.35,2012.0,j.r. ward,eng,57866
29437949,Behind Closed Doors,Behind Closed Doors,https://images.gr-assets.com/books/1458854462m/29437949.jpg,3.93,2016.0,b.a. paris,eng,57865
110391,The Duke and I,"The Duke and I (Bridgertons, #1)",https://images.gr-assets.com/books/1379594717m/110391.jpg,4.11,2000.0,julia quinn,eng,57839
17876893,Captivated by You,"Captivated by You (Crossfire, #4)",https://images.gr-assets.com/books/1410020040m/17876893.jpg,4.06,2014.0,sylvia day,eng,57831
7675,Disclosure,Disclosure,https://images.gr-assets.com/books/1398678136m/7675.jpg,3.76,1994.0,michael crichton,,57818
12216302,Cold Days,"Cold Days (The Dresden Files, #14)",https://images.gr-assets.com/books/1345145377m/12216302.jpg,4.51,2012.0,jim butcher,eng,57779
6465707,The Walking Dead Compendium Volume 1,"The Walking Dead, Compendium 1",https://images.gr-assets.com/books/1449865699m/6465707.jpg,4.43,2009.0,robert kirkman,eng,57764
27494,Leaves of Grass,Leaves of Grass,https://images.gr-assets.com/books/1418012204m/27494.jpg,4.12,1855.0,walt whitman,eng,57763
21535271,The Slow Regard of Silent Things,The Slow Regard of Silent Things (The Kingkiller Chronicle #2.5),https://images.gr-assets.com/books/1398466695m/21535271.jpg,3.92,2014.0,"patrick rothfuss, nate  taylor",eng,57716
3213286,Let It Snow: Three Holiday Romances,Let It Snow: Three Holiday Romances,https://images.gr-assets.com/books/1489409554m/3213286.jpg,3.84,2008.0,"john green, maureen johnson, lauren myracle",eng,57632
38743,All Things Bright and Beautiful,All Things Bright and Beautiful (All Creatures Great and Small),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.3,1973.0,james herriot,eng,57626
18966819,Golden Son,"Golden Son (Red Rising, #2)",https://images.gr-assets.com/books/1394684475m/18966819.jpg,4.46,2015.0,pierce brown,eng,57614
3388,Captain Corelli's Mandolin,Corelli's Mandolin,https://images.gr-assets.com/books/1479680795m/3388.jpg,3.95,1994.0,louis de bernieres,eng,57583
34262,Peter and the Starcatchers,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01,2004.0,"dave barry, ridley pearson, greg call",eng,57575
32418,Hannibal,"Hannibal (Hannibal Lecter, #3)",https://images.gr-assets.com/books/1327356556m/32418.jpg,3.72,1999.0,thomas harris,eng,57569
10429092,The Girl of Fire and Thorns,"The Girl of Fire and Thorns (Fire and Thorns, #1)",https://images.gr-assets.com/books/1323448113m/10429092.jpg,3.81,2011.0,rae carson,eng,57551
253058,"Temple of the Winds (Sword of Truth, #4)","Temple of the Winds (Sword of Truth, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.03,1997.0,"terry goodkind, dick hill",,57476
103610,The Prayer of Jabez:  Breaking Through to the Blessed Life,The Prayer of Jabez:  Breaking Through to the Blessed Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.92,2000.0,bruce h. wilkinson,eng,57468
114159,Blue Dahlia,"Blue Dahlia (In the Garden, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11,2004.0,nora roberts,eng,57413
17333880,"Twisted Perfection (Perfection, #1)","Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",https://images.gr-assets.com/books/1360904964m/17333880.jpg,4.26,2013.0,abbi glines,eng,57408
46777,Tithe: A Modern Faerie Tale,"Tithe (Modern Faerie Tales, #1)",https://images.gr-assets.com/books/1342120818m/46777.jpg,3.73,2002.0,holly black,eng,57326
122,The Power of One,"The Power of One (The Power of One, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.34,1989.0,bryce courtenay,eng,57312
6344097,,The Stand: Captain Trips,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.43,2009.0,"roberto aguirre-sacasa, stephen king, mike perkins, laura       martin",eng,57279
32559,The Fall of the House of Usher and Other Writings,The Fall of the House of Usher and Other Tales ,https://images.gr-assets.com/books/1355276847m/32559.jpg,4.14,1960.0,"edgar allan poe, stephen marlowe",,57265
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,In the Heart of the Sea: The Tragedy of the Whaleship Essex,https://images.gr-assets.com/books/1335902168m/17780.jpg,4.16,1999.0,nathaniel philbrick,eng,57259
13438524,Flight Behavior,Flight Behavior,https://images.gr-assets.com/books/1352212134m/13438524.jpg,3.75,2012.0,barbara kingsolver,eng,57078
77394,Rainbow Valley,"Anne's House of Dreams (Anne of Green Gables, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.12,1917.0,l.m. montgomery,eng,57062
3393124,Max ,"Max (Maximum Ride, #5)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.07,2009.0,james patterson,eng,57039
194373,The Memoirs of Sherlock Holmes,The Memoirs of Sherlock Holmes,https://images.gr-assets.com/books/1410716044m/194373.jpg,4.32,1894.0,arthur conan doyle,eng,56918
444304,The Field Guide,"The Field Guide (The Spiderwick Chronicles, #1)",https://images.gr-assets.com/books/1358701476m/444304.jpg,3.85,2003.0,"holly black, tony diterlizzi",eng,56913
114145,Born in Fire ,"Born in Fire (Born In Trilogy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.21,1994.0,nora roberts,eng,56901
201341,Mossflower,"Mossflower (Redwall, #2)",https://images.gr-assets.com/books/1281811805m/201341.jpg,4.09,1988.0,brian jacques,eng,56860
5187,The Book of Ruth,The Book of Ruth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.82,1988.0,jane hamilton,eng,56842
14061957,Ruin and Rising,"Ruin and Rising (Shadow and Bone, #3)",https://images.gr-assets.com/books/1392398530m/14061957.jpg,4.17,2014.0,leigh bardugo,eng,56836
19330,The Complete Tales of Beatrix Potter,The Complete Tales,https://images.gr-assets.com/books/1355114621m/19330.jpg,4.36,1986.0,beatrix potter,,56807
9566,Still Life with Woodpecker,Still Life with Woodpecker,https://images.gr-assets.com/books/1308749778m/9566.jpg,4.04,1980.0,tom robbins,eng,56802
30241,Bloody Bones,"Bloody Bones (Anita Blake, Vampire Hunter #5)",https://images.gr-assets.com/books/1304126691m/30241.jpg,4.1,1996.0,laurell k. hamilton,eng,56782
13281368,The Twelve,"The Twelve (The Passage, #2)",https://images.gr-assets.com/books/1331230956m/13281368.jpg,3.98,2012.0,justin cronin,eng,56756
7933617,Destined,"Destined (House of Night, #9)",https://images.gr-assets.com/books/1406962311m/7933617.jpg,4.04,2011.0,"p.c. cast, kristin cast",eng,56737
28214365,Commonwealth,Commonwealth,https://images.gr-assets.com/books/1483278132m/28214365.jpg,3.84,2016.0,ann patchett,eng,56656
17378508,"Blue Lily, Lily Blue","Blue Lily, Lily Blue (The Raven Cycle, #3)",https://images.gr-assets.com/books/1477103826m/17378508.jpg,4.32,2014.0,maggie stiefvater,eng,56637
16069030,The Winner's Curse,"The Winner's Curse (The Winner's Trilogy, #1)",https://images.gr-assets.com/books/1377023523m/16069030.jpg,4.03,2014.0,marie rutkoski,eng,56635
264158,The Raven,The Raven,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.28,1844.0,"edgar allan poe, gustave dore",,56633
24780,The Book of Three,"The Book of Three (The Chronicles of Prydain, #1)",https://images.gr-assets.com/books/1405184012m/24780.jpg,4.0,1964.0,lloyd alexander,eng,56593
48328,Revolutionary Road,Revolutionary Road,https://images.gr-assets.com/books/1353721885m/48328.jpg,3.89,1961.0,richard yates,eng,56550
599,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",https://images.gr-assets.com/books/1380742001m/599.jpg,3.75,2003.0,chuck klosterman,eng,56548
1000751,Pollyanna,"Pollyanna (Pollyanna, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95,1912.0,eleanor h. porter,eng,56529
20696006,Being Mortal: Medicine and What Matters in the End,Being Mortal: Medicine and What Matters in the End,https://images.gr-assets.com/books/1408324949m/20696006.jpg,4.4,2014.0,atul gawande,eng,56510
5452,Girls in Pants: The Third Summer of the Sisterhood,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",https://images.gr-assets.com/books/1320473346m/5452.jpg,3.82,2005.0,ann brashares,eng,56485
30474,Manifest der Kommunistischen Partei,The Communist Manifesto,https://images.gr-assets.com/books/1420003664m/30474.jpg,3.51,1848.0,"karl marx, friedrich engels, gareth stedman jones",eng,56464
31122,I Capture the Castle,I Capture the Castle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0,1948.0,dodie smith,eng,56444
857502,Über das Geistige in der Kunst,Concerning the Spiritual in Art,https://images.gr-assets.com/books/1405982387m/857502.jpg,3.81,1912.0,wassily kandinsky,eng,56444
83674,The Bridges of Madison County,The Bridges of Madison County,https://images.gr-assets.com/books/1344267141m/83674.jpg,3.51,1992.0,robert james waller,eng,56428
42607,As You Like It,As You Like It,https://images.gr-assets.com/books/1327935363m/42607.jpg,3.83,1599.0,william shakespeare,eng,56395
18498569,The Miniaturist,The Miniaturist,https://images.gr-assets.com/books/1392415313m/18498569.jpg,3.58,2014.0,jessie burton,eng,56344
17288661,Sycamore Row,Sycamore Row,https://images.gr-assets.com/books/1375888633m/17288661.jpg,3.98,2013.0,john grisham,eng,56315
32435,Phantoms,Phantoms,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93,1983.0,dean koontz,eng,56287
7778981,Halo,"Halo (Halo, #1)",https://images.gr-assets.com/books/1278885735m/7778981.jpg,3.67,2010.0,alexandra adornetto,eng,56216
